numbers: Table 1
time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change,,,,
03/24/2019 19:00:00,Mar-24,39706,4364,23094,11.0,19,-575.3,-11.646,,,,
03/24/2019 20:00:00,Mar-24,40314,4700,23094,11.7,20,335.4,7.684,,,,
03/24/2019 21:00:00,Mar-24,40439,6409,23094,15.8,28,1709.6,36.375,,,,
03/24/2019 22:00:00,Mar-24,38381,7900,23094,20.6,34,1490.5,23.255,,,,
03/24/2019 23:00:00,Mar-24,35355,9133,23094,25.8,40,1232.8,15.606,,,,
03/25/2019 00:00:00,Mar-25,32601,9135,23094,28.0,40,1.9,0.021,,,,
03/25/2019 01:00:00,Mar-25,30601,7661,23094,25.0,33,-1473.9,-16.136,,,,
03/25/2019 02:00:00,Mar-25,29403,6379,23094,21.7,28,-1281.8,-16.732,,,,
03/25/2019 03:00:00,Mar-25,28792,4498,23094,15.6,19,-1880.9,-29.486,,,,
03/25/2019 04:00:00,Mar-25,28705,3571,23094,12.4,15,-927.1,-20.611,,,,
03/25/2019 05:00:00,Mar-25,29701,4624,23094,15.6,20,1052.7,29.479,,,,
03/25/2019 06:00:00,Mar-25,32452,5216,23094,16.1,23,592.0,12.804,,,,
03/25/2019 07:00:00,Mar-25,35996,5249,23094,14.6,23,33.7,0.647,,,,
03/25/2019 08:00:00,Mar-25,36196,5004,23094,13.8,22,-245.7,-4.681,,,,
03/25/2019 09:00:00,Mar-25,36426,3466,23094,9.5,15,-1537.3,-30.724,,,,
03/25/2019 10:00:00,Mar-25,37116,3374,23094,9.1,15,-92.0,-2.653,,,,
03/25/2019 11:00:00,Mar-25,37855,3539,23094,9.3,15,164.7,4.882,,,,
03/25/2019 12:00:00,Mar-25,38600,3166,23094,8.2,14,-373.4,-10.55,,,,
03/25/2019 13:00:00,Mar-25,39510,2915,23094,7.4,13,-250.7,-7.92,,,,
03/25/2019 14:00:00,Mar-25,40575,2887,23094,7.1,13,-27.7,-0.949,,,,
03/25/2019 15:00:00,Mar-25,41550,2704,23094,6.5,12,-183.4,-6.353,,,,
03/25/2019 16:00:00,Mar-25,42432,2849,23094,6.7,12,144.7,5.351,,,,
03/25/2019 17:00:00,Mar-25,42830,2953,23094,6.9,13,104.8,3.679,,,,
03/25/2019 18:00:00,Mar-25,42914,3276,23094,7.6,14,322.2,10.91,,,,
03/25/2019 19:00:00,Mar-25,41975,3079,23094,7.3,13,-196.8,-6.008,,,,
03/25/2019 20:00:00,Mar-25,42213,3937,23094,9.3,17,858.0,27.868,,,,
03/25/2019 21:00:00,Mar-25,41308,6268,23094,15.2,27,2331.3,59.218,,,,
03/25/2019 22:00:00,Mar-25,38798,8159,23094,21.0,35,1890.8,30.166,,,,
03/25/2019 23:00:00,Mar-25,35147,9329,23094,26.5,40,1170.5,14.347,,,,
03/26/2019 00:00:00,Mar-26,32171,9343,23094,29.0,40,13.1,0.141,,,,
03/26/2019 01:00:00,Mar-26,30332,9060,23094,29.9,39,-282.6,-3.025,,,,
03/26/2019 02:00:00,Mar-26,28952,8583,23094,29.6,37,-476.7,-5.261,,,,
03/26/2019 03:00:00,Mar-26,28528,8153,23094,28.6,35,-430.0,-5.01,,,,
03/26/2019 04:00:00,Mar-26,28530,7235,23094,25.4,31,-917.9,-11.259,,,,
03/26/2019 05:00:00,Mar-26,29388,6472,23094,22.0,28,-763.7,-10.556,,,,
03/26/2019 06:00:00,Mar-26,32262,5926,23094,18.4,26,-545.7,-8.432,,,,
03/26/2019 07:00:00,Mar-26,35834,5336,23094,14.9,23,-590.1,-9.957,,,,
03/26/2019 08:00:00,Mar-26,35453,4918,23094,13.9,21,-417.9,-7.833,,,,
03/26/2019 09:00:00,Mar-26,35610,3976,23094,11.2,17,-942.0,-19.155,,,,
03/26/2019 10:00:00,Mar-26,35876,3693,23094,10.3,16,-283.2,-7.124,,,,
03/26/2019 11:00:00,Mar-26,36162,3952,23094,10.9,17,259.2,7.02,,,,
03/26/2019 12:00:00,Mar-26,36500,4696,23094,12.9,20,744.1,18.83,,,,
03/26/2019 13:00:00,Mar-26,37048,5567,23094,15.0,24,871.4,18.556,,,,
03/26/2019 14:00:00,Mar-26,37611,6146,23094,16.3,27,578.5,10.391,,,,
03/26/2019 15:00:00,Mar-26,38345,6338,23094,16.5,27,192.5,3.133,,,,
03/26/2019 16:00:00,Mar-26,39108,7064,23094,18.1,31,725.2,11.441,,,,
03/26/2019 17:00:00,Mar-26,39823,7951,23094,20.0,34,887.5,12.564,,,,
03/26/2019 18:00:00,Mar-26,39809,9003,23094,22.6,39,1052.0,13.231,,,,
03/26/2019 19:00:00,Mar-26,39130,10269,23094,26.2,44,1266.2,14.064,,,,
03/26/2019 20:00:00,Mar-26,39934,9945,23094,24.9,43,-324.3,-3.158,,,,
03/26/2019 21:00:00,Mar-26,39332,11982,23094,30.5,52,2037.5,20.488,,,,
03/26/2019 22:00:00,Mar-26,37148,14116,23094,38.0,61,2133.9,17.808,,,,
03/26/2019 23:00:00,Mar-26,33983,15013,23094,44.2,65,896.9,6.353,,,,
03/27/2019 00:00:00,Mar-27,31435,14476,23094,46.1,63,-536.9,-3.576,,,,
03/27/2019 01:00:00,Mar-27,29884,15057,23094,50.4,65,581.0,4.014,,,,
03/27/2019 02:00:00,Mar-27,28984,14548,23094,50.2,63,-508.9,-3.38,,,,
03/27/2019 03:00:00,Mar-27,28512,14273,23094,50.1,62,-275.9,-1.897,,,,
03/27/2019 04:00:00,Mar-27,28670,14262,23094,49.7,62,-10.1,-0.07,,,,
03/27/2019 05:00:00,Mar-27,29646,14235,23094,48.0,62,-27.0,-0.189,,,,
03/27/2019 06:00:00,Mar-27,32767,15336,23094,46.8,66,1100.7,7.732,,,,
03/27/2019 07:00:00,Mar-27,36239,14995,23094,41.4,65,-341.0,-2.223,,,,
03/27/2019 08:00:00,Mar-27,36093,15060,23094,41.7,65,64.7,0.431,,,,
03/27/2019 09:00:00,Mar-27,36020,14169,23094,39.3,61,-890.4,-5.913,,,,
03/27/2019 10:00:00,Mar-27,36396,15606,23094,42.9,68,1436.5,10.138,,,,
03/27/2019 11:00:00,Mar-27,36623,16177,23094,44.2,70,571.4,3.661,,,,
03/27/2019 12:00:00,Mar-27,36843,15747,23094,42.7,68,-430.6,-2.662,,,,
03/27/2019 13:00:00,Mar-27,37178,15883,23094,42.7,69,135.9,0.863,,,,
03/27/2019 14:00:00,Mar-27,37627,16257,23094,43.2,70,374.0,2.355,,,,
03/27/2019 15:00:00,Mar-27,38359,16403,23094,42.8,71,146.0,0.898,,,,
03/27/2019 16:00:00,Mar-27,39020,16441,23094,42.1,71,38.0,0.232,,,,
03/27/2019 17:00:00,Mar-27,39502,17158,23094,43.4,74,717.5,4.364,,,,
03/27/2019 18:00:00,Mar-27,39575,17248,23094,43.6,75,90.1,0.525,,,,
03/27/2019 19:00:00,Mar-27,38773,17228,23094,44.4,75,-20.6,-0.12,,,,
03/27/2019 20:00:00,Mar-27,39592,17286,23094,43.7,75,58.1,0.337,,,,
03/27/2019 21:00:00,Mar-27,39283,17353,23094,44.2,75,67.2,0.389,,,,
03/27/2019 22:00:00,Mar-27,37128,16877,23094,45.5,73,-475.8,-2.742,,,,
03/27/2019 23:00:00,Mar-27,34074,16173,23094,47.5,70,-703.7,-4.17,,,,
03/28/2019 00:00:00,Mar-28,31300,15507,23094,49.5,67,-666.4,-4.12,,,,
03/28/2019 01:00:00,Mar-28,29797,14871,23094,49.9,64,-636.2,-4.103,,,,
03/28/2019 02:00:00,Mar-28,28836,14251,23094,49.4,62,-620.0,-4.169,,,,
03/28/2019 03:00:00,Mar-28,28350,14073,23094,49.6,61,-177.8,-1.248,,,,
03/28/2019 04:00:00,Mar-28,28336,14048,23094,49.6,61,-24.7,-0.175,,,,
03/28/2019 05:00:00,Mar-28,29385,14459,23094,49.2,63,411.2,2.927,,,,
03/28/2019 06:00:00,Mar-28,32109,14710,23094,45.8,64,250.9,1.735,,,,
03/28/2019 07:00:00,Mar-28,35817,15034,23094,42.0,65,323.8,2.201,,,,
03/28/2019 08:00:00,Mar-28,35605,14758,23094,41.4,64,-276.5,-1.839,,,,
03/28/2019 09:00:00,Mar-28,35758,13973,23094,39.1,61,-784.5,-5.316,,,,
03/28/2019 10:00:00,Mar-28,36338,15380,23094,42.3,67,1407.1,10.07,,,,
03/28/2019 11:00:00,Mar-28,36654,15571,23094,42.5,67,190.7,1.24,,,,
03/28/2019 12:00:00,Mar-28,36973,14942,23094,40.4,65,-629.3,-4.041,,,,
03/28/2019 13:00:00,Mar-28,37553,15196,23094,40.5,66,253.9,1.699,,,,
03/28/2019 14:00:00,Mar-28,38265,15074,23094,39.4,65,-121.8,-0.802,,,,
03/28/2019 15:00:00,Mar-28,38800,14606,23094,37.6,63,-467.3,-3.1,,,,
03/28/2019 16:00:00,Mar-28,39608,14243,23094,36.0,62,-363.6,-2.49,,,,
03/28/2019 17:00:00,Mar-28,39842,14432,23094,36.2,62,189.0,1.327,,,,
03/28/2019 18:00:00,Mar-28,39744,14685,23094,36.9,64,253.5,1.757,,,,
03/28/2019 19:00:00,Mar-28,38940,15186,23094,39.0,66,500.4,3.407,,,,
03/28/2019 20:00:00,Mar-28,39834,15053,23094,37.8,65,-132.7,-0.874,,,,
03/28/2019 21:00:00,Mar-28,39597,16370,23094,41.3,71,1316.9,8.748,,,,
03/28/2019 22:00:00,Mar-28,37779,16138,23094,42.7,70,-232.1,-1.418,,,,
03/28/2019 23:00:00,Mar-28,34736,15824,23094,45.6,69,-313.8,-1.944,,,,
03/29/2019 00:00:00,Mar-29,32107,15555,23094,48.4,67,-269.0,-1.7,,,,
03/29/2019 01:00:00,Mar-29,30326,15166,23094,50.0,66,-389.1,-2.502,,,,
03/29/2019 02:00:00,Mar-29,29314,14529,23094,49.6,63,-637.3,-4.202,,,,
03/29/2019 03:00:00,Mar-29,28729,13984,23094,48.7,61,-544.4,-3.747,,,,
03/29/2019 04:00:00,Mar-29,28887,13837,23094,47.9,60,-146.8,-1.049,,,,
03/29/2019 05:00:00,Mar-29,29682,13891,23094,46.8,60,53.8,0.389,,,,
03/29/2019 06:00:00,Mar-29,32154,14773,23094,45.9,64,881.6,6.347,,,,
03/29/2019 07:00:00,Mar-29,35472,13985,23094,39.4,61,-788.1,-5.335,,,,
03/29/2019 08:00:00,Mar-29,35635,12346,23094,34.6,53,-1639.1,-11.72,,,,
03/29/2019 09:00:00,Mar-29,36015,10251,23094,28.5,44,-2095.2,-16.971,,,,
03/29/2019 10:00:00,Mar-29,36880,11859,23094,32.2,51,1608.7,15.694,,,,
03/29/2019 11:00:00,Mar-29,37573,10918,23094,29.1,47,-941.6,-7.94,,,,
03/29/2019 12:00:00,Mar-29,37790,9173,23094,24.3,40,-1744.6,-15.979,,,,
03/29/2019 13:00:00,Mar-29,38443,7667,23094,19.9,33,-1506.1,-16.419,,,,
03/29/2019 14:00:00,Mar-29,38978,6437,23094,16.5,28,-1229.7,-16.039,,,,
03/29/2019 15:00:00,Mar-29,39219,5382,23094,13.7,23,-1055.2,-16.392,,,,
03/29/2019 16:00:00,Mar-29,39505,5711,23094,14.5,25,329.0,6.112,,,,
03/29/2019 17:00:00,Mar-29,39723,6868,23094,17.3,30,1156.6,20.252,,,,
03/29/2019 18:00:00,Mar-29,39567,7835,23094,19.8,34,967.5,14.087,,,,
03/29/2019 19:00:00,Mar-29,38807,9083,23094,23.4,39,1247.3,15.919,,,,
03/29/2019 20:00:00,Mar-29,38984,10194,23094,26.1,44,1111.6,12.239,,,,
03/29/2019 21:00:00,Mar-29,38470,11137,23094,29.0,48,943.2,9.252,,,,
03/29/2019 22:00:00,Mar-29,37405,12369,23094,33.1,54,1232.2,11.064,,,,
03/29/2019 23:00:00,Mar-29,35355,14929,23094,42.2,65,2560.0,20.696,,,,
03/30/2019 00:00:00,Mar-30,33010,15389,23094,46.6,67,460.0,3.081,,,,
03/30/2019 01:00:00,Mar-30,30864,14614,23094,47.4,63,-775.1,-5.036,,,,
03/30/2019 02:00:00,Mar-30,29755,14366,23094,48.3,62,-248.3,-1.699,,,,
03/30/2019 03:00:00,Mar-30,29143,13953,23094,47.9,60,-413.1,-2.875,,,,
03/30/2019 04:00:00,Mar-30,28846,14024,23094,48.6,61,71.0,0.509,,,,
03/30/2019 05:00:00,Mar-30,28923,13640,23094,47.2,59,-384.2,-2.74,,,,
03/30/2019 06:00:00,Mar-30,29739,13471,23094,45.3,58,-168.7,-1.236,,,,
03/30/2019 07:00:00,Mar-30,31233,14254,23094,45.6,62,783.0,5.812,,,,
03/30/2019 08:00:00,Mar-30,32318,14691,23094,45.5,64,436.9,3.065,,,,
03/30/2019 09:00:00,Mar-30,34137,13790,23094,40.4,60,-901.3,-6.135,,,,
03/30/2019 10:00:00,Mar-30,35720,14526,23094,40.7,63,736.5,5.341,,,,
03/30/2019 11:00:00,Mar-30,36768,14448,23094,39.3,63,-78.1,-0.538,,,,
03/30/2019 12:00:00,Mar-30,37005,13968,23094,37.7,60,-480.4,-3.325,,,,
03/30/2019 13:00:00,Mar-30,37064,13591,23094,36.7,59,-376.6,-2.696,,,,
03/30/2019 14:00:00,Mar-30,36868,13768,23094,37.3,60,177.3,1.304,,,,
03/30/2019 15:00:00,Mar-30,36813,13976,23094,38.0,61,207.6,1.508,,,,
03/30/2019 16:00:00,Mar-30,36282,14732,23094,40.6,64,756.2,5.411,,,,
03/30/2019 17:00:00,Mar-30,35811,14787,23094,41.3,64,55.3,0.375,,,,
03/30/2019 18:00:00,Mar-30,35508,15181,23094,42.8,66,393.7,2.663,,,,
03/30/2019 19:00:00,Mar-30,35566,15231,23094,42.8,66,49.5,0.326,,,,
03/30/2019 20:00:00,Mar-30,36909,15288,23094,41.4,66,57.4,0.377,,,,
03/30/2019 21:00:00,Mar-30,36779,13659,23094,37.1,59,-1629.3,-10.657,,,,
03/30/2019 22:00:00,Mar-30,35854,12870,23094,35.9,56,-788.9,-5.775,,,,
03/30/2019 23:00:00,Mar-30,34325,12010,23094,35.0,52,-859.7,-6.68,,,,
03/31/2019 00:00:00,Mar-31,32733,11690,23094,35.7,51,-319.7,-2.662,,,,
03/31/2019 01:00:00,Mar-31,31691,11799,23094,37.2,51,109.0,0.932,,,,
03/31/2019 02:00:00,Mar-31,31102,11395,23094,36.6,49,-404.6,-3.429,,,,
03/31/2019 03:00:00,Mar-31,30778,10299,23094,33.5,45,-1096.0,-9.618,,,,
03/31/2019 04:00:00,Mar-31,30787,10277,23094,33.4,44,-22.3,-0.217,,,,
03/31/2019 05:00:00,Mar-31,31284,10235,23094,32.7,44,-41.6,-0.405,,,,
03/31/2019 06:00:00,Mar-31,32443,9355,23094,28.8,41,-879.4,-8.592,,,,
03/31/2019 07:00:00,Mar-31,34220,8356,23094,24.4,36,-999.3,-10.682,,,,
03/31/2019 08:00:00,Mar-31,36057,7550,23094,20.9,33,-806.5,-9.652,,,,
03/31/2019 09:00:00,Mar-31,37874,7330,23094,19.4,32,-219.9,-2.913,,,,
03/31/2019 10:00:00,Mar-31,38904,7572,23094,19.5,33,242.0,3.301,,,,
03/31/2019 11:00:00,Mar-31,38971,7259,23094,18.6,31,-312.6,-4.129,,,,
03/31/2019 12:00:00,Mar-31,38400,6336,23094,16.5,27,-922.7,-12.711,,,,
03/31/2019 13:00:00,Mar-31,37429,5036,23094,13.5,22,-1300.8,-20.529,,,,
03/31/2019 14:00:00,Mar-31,36312,4214,23094,11.6,18,-821.5,-16.314,,,,
03/31/2019 15:00:00,Mar-31,35466,3622,23094,10.2,16,-592.0,-14.047,,,,
03/31/2019 16:00:00,Mar-31,34989,2715,23094,7.8,12,-907.6,-25.057,,,,
03/31/2019 17:00:00,Mar-31,34814,2661,23094,7.6,12,-53.4,-1.968,,,,
03/31/2019 18:00:00,Mar-31,35123,2476,23094,7.0,11,-185.5,-6.971,,,,
03/31/2019 19:00:00,Mar-31,35753,2554,23094,7.1,11,78.8,3.182,,,,
03/31/2019 20:00:00,Mar-31,37934,2512,23094,6.6,11,-42.1,-1.65,,,,
03/31/2019 21:00:00,Mar-31,39158,3101,23094,7.9,13,588.6,23.43,,,,
03/31/2019 22:00:00,Mar-31,38067,3398,23094,8.9,15,296.8,9.572,,,,
03/31/2019 23:00:00,Mar-31,36291,2855,23094,7.9,12,-543.1,-15.983,,,,
04/01/2019 00:00:00,Apr-01,34458,1943,23194,5.6,8,-911.5,-31.931,,,,
04/01/2019 01:00:00,Apr-01,33571,1556,23194,4.6,7,-387.4,-19.937,,,,
04/01/2019 02:00:00,Apr-01,33456,1580,23194,4.7,7,23.9,1.539,,,,
04/01/2019 03:00:00,Apr-01,33728,1248,23194,3.7,5,-331.3,-20.972,,,,
04/01/2019 04:00:00,Apr-01,34321,1333,23194,3.9,6,85.0,6.807,,,,
04/01/2019 05:00:00,Apr-01,35939,1460,23194,4.1,6,126.5,9.487,,,,
04/01/2019 06:00:00,Apr-01,39367,1663,23194,4.2,7,202.9,13.899,,,,
04/01/2019 07:00:00,Apr-01,43407,1819,23194,4.2,8,156.1,9.391,,,,
04/01/2019 08:00:00,Apr-01,43032,1919,23194,4.5,8,100.2,5.509,,,,
04/01/2019 09:00:00,Apr-01,42632,1548,23194,3.6,7,-370.9,-19.328,,,,
04/01/2019 10:00:00,Apr-01,42245,1997,23194,4.7,9,448.4,28.964,,,,
04/01/2019 11:00:00,Apr-01,41535,2571,23194,6.2,11,574.0,28.75,,,,
04/01/2019 12:00:00,Apr-01,40378,2930,23194,7.3,13,359.0,13.965,,,,
04/01/2019 13:00:00,Apr-01,38994,2862,23194,7.3,12,-67.4,-2.299,,,,
04/01/2019 14:00:00,Apr-01,38006,2802,23194,7.4,12,-60.0,-2.098,,,,
04/01/2019 15:00:00,Apr-01,37069,2823,23194,7.6,12,20.5,0.73,,,,
04/01/2019 16:00:00,Apr-01,36587,2441,23194,6.7,11,-381.9,-13.528,,,,
04/01/2019 17:00:00,Apr-01,36499,2087,23194,5.7,9,-353.6,-14.487,,,,
04/01/2019 18:00:00,Apr-01,36846,1740,23194,4.7,8,-347.4,-16.644,,,,
04/01/2019 19:00:00,Apr-01,36864,1780,23194,4.8,8,39.7,2.281,,,,
04/01/2019 20:00:00,Apr-01,39010,2013,23194,5.2,9,233.9,13.146,,,,
04/01/2019 21:00:00,Apr-01,39396,3328,23194,8.4,14,1315.0,65.313,,,,
04/01/2019 22:00:00,Apr-01,37910,5554,23194,14.7,24,2225.6,66.865,,,,
04/01/2019 23:00:00,Apr-01,35586,7873,23194,22.1,34,2319.0,41.753,,,,
04/02/2019 00:00:00,Apr-02,33857,10220,23194,30.2,44,2347.4,29.815,,,,
04/02/2019 01:00:00,Apr-02,33597,12076,23194,35.9,52,1855.2,18.152,,,,
04/02/2019 02:00:00,Apr-02,33366,12252,23194,36.7,53,176.7,1.463,,,,
04/02/2019 03:00:00,Apr-02,33532,12956,23194,38.6,56,703.8,5.744,,,,
04/02/2019 04:00:00,Apr-02,34409,13474,23194,39.2,58,517.7,3.996,,,,
04/02/2019 05:00:00,Apr-02,36138,13168,23194,36.4,57,-305.5,-2.267,,,,
04/02/2019 06:00:00,Apr-02,40091,13087,23194,32.6,56,-80.9,-0.614,,,,
04/02/2019 07:00:00,Apr-02,44523,13152,23194,29.5,57,64.6,0.493,,,,
04/02/2019 08:00:00,Apr-02,43495,12900,23194,29.7,56,-251.6,-1.913,,,,
04/02/2019 09:00:00,Apr-02,41765,11227,23194,26.9,48,-1673.1,-12.969,,,,
04/02/2019 10:00:00,Apr-02,40158,11094,23194,27.6,48,-132.9,-1.184,,,,
04/02/2019 11:00:00,Apr-02,38560,10704,23194,27.8,46,-390.1,-3.516,,,,
04/02/2019 12:00:00,Apr-02,37197,9911,23194,26.6,43,-792.9,-7.408,,,,
04/02/2019 13:00:00,Apr-02,36492,10125,23194,27.7,44,213.8,2.157,,,,
04/02/2019 14:00:00,Apr-02,36130,10128,23194,28.0,44,3.0,0.03,,,,
04/02/2019 15:00:00,Apr-02,35716,10199,23194,28.6,44,71.1,0.702,,,,
04/02/2019 16:00:00,Apr-02,35952,10475,23194,29.1,45,275.3,2.699,,,,
04/02/2019 17:00:00,Apr-02,36057,11216,23194,31.1,48,741.6,7.08,,,,
04/02/2019 18:00:00,Apr-02,36125,12236,23194,33.9,53,1019.8,9.092,,,,
04/02/2019 19:00:00,Apr-02,36178,12980,23194,35.9,56,743.7,6.078,,,,
04/02/2019 20:00:00,Apr-02,37614,13080,23194,34.8,56,100.5,0.774,,,,
04/02/2019 21:00:00,Apr-02,37914,14116,23194,37.2,61,1035.5,7.917,,,,
04/02/2019 22:00:00,Apr-02,36137,14403,23194,39.9,62,287.2,2.034,,,,
04/02/2019 23:00:00,Apr-02,33362,14660,23194,43.9,63,256.9,1.784,,,,
04/03/2019 00:00:00,Apr-03,31209,13501,23274,43.3,58,-1158.2,-7.901,,,,
04/03/2019 01:00:00,Apr-03,29996,13316,23274,44.4,57,-185.6,-1.374,,,,
04/03/2019 02:00:00,Apr-03,29349,13578,23274,46.3,58,261.6,1.965,,,,
04/03/2019 03:00:00,Apr-03,29361,13492,23274,46.0,58,-85.8,-0.632,,,,
04/03/2019 04:00:00,Apr-03,29724,13021,23274,43.8,56,-470.8,-3.489,,,,
04/03/2019 05:00:00,Apr-03,31002,12996,23274,41.9,56,-25.3,-0.195,,,,
04/03/2019 06:00:00,Apr-03,34165,13219,23274,38.7,57,223.6,1.72,,,,
04/03/2019 07:00:00,Apr-03,37865,14307,23274,37.8,61,1087.8,8.229,,,,
04/03/2019 08:00:00,Apr-03,37611,14285,23274,38.0,61,-22.2,-0.155,,,,
04/03/2019 09:00:00,Apr-03,37161,13216,23274,35.6,57,-1068.6,-7.481,,,,
04/03/2019 10:00:00,Apr-03,37089,12867,23274,34.7,55,-349.5,-2.645,,,,
04/03/2019 11:00:00,Apr-03,37194,12373,23274,33.3,53,-493.7,-3.837,,,,
04/03/2019 12:00:00,Apr-03,37016,12338,23274,33.3,53,-35.3,-0.285,,,,
04/03/2019 13:00:00,Apr-03,36746,12154,23274,33.1,52,-183.8,-1.489,,,,
04/03/2019 14:00:00,Apr-03,36762,12745,23274,34.7,55,590.7,4.86,,,,
04/03/2019 15:00:00,Apr-03,36672,13132,23274,35.8,56,387.1,3.037,,,,
04/03/2019 16:00:00,Apr-03,36765,13662,23274,37.2,59,530.5,4.04,,,,
04/03/2019 17:00:00,Apr-03,37111,13678,23274,36.9,59,15.9,0.116,,,,
04/03/2019 18:00:00,Apr-03,37297,13573,23274,36.4,58,-104.8,-0.766,,,,
04/03/2019 19:00:00,Apr-03,37346,15318,23274,41.0,66,1744.3,12.851,,,,
04/03/2019 20:00:00,Apr-03,38494,15841,23274,41.2,68,523.5,3.417,,,,
04/03/2019 21:00:00,Apr-03,38288,16727,23274,43.7,72,886.2,5.594,,,,
04/03/2019 22:00:00,Apr-03,36567,16644,23274,45.5,72,-82.9,-0.496,,,,
04/03/2019 23:00:00,Apr-03,33926,16022,23274,47.2,69,-622.3,-3.739,,,,
04/04/2019 00:00:00,Apr-04,31637,15028,23274,47.5,65,-994.5,-6.207,,,,
04/04/2019 01:00:00,Apr-04,30302,14156,23274,46.7,61,-871.3,-5.798,,,,
04/04/2019 02:00:00,Apr-04,29352,12522,23274,42.7,54,-1634.0,-11.543,,,,
04/04/2019 03:00:00,Apr-04,28847,11079,23274,38.4,48,-1442.9,-11.523,,,,
04/04/2019 04:00:00,Apr-04,28831,10102,23274,35.0,43,-977.1,-8.819,,,,
04/04/2019 05:00:00,Apr-04,29802,9830,23274,33.0,42,-272.2,-2.695,,,,
04/04/2019 06:00:00,Apr-04,32637,10323,23274,31.6,44,493.5,5.02,,,,
04/04/2019 07:00:00,Apr-04,36095,9877,23274,27.4,42,-446.5,-4.325,,,,
04/04/2019 08:00:00,Apr-04,36063,8234,23274,22.8,35,-1642.8,-16.632,,,,
04/04/2019 09:00:00,Apr-04,36616,6073,23274,16.6,26,-2160.6,-26.24,,,,
04/04/2019 10:00:00,Apr-04,37305,5203,23274,13.9,22,-870.7,-14.336,,,,
04/04/2019 11:00:00,Apr-04,38066,5390,23274,14.2,23,187.2,3.599,,,,
04/04/2019 12:00:00,Apr-04,38734,4654,23274,12.0,20,-735.6,-13.647,,,,
04/04/2019 13:00:00,Apr-04,39672,4115,23274,10.4,18,-539.5,-11.591,,,,
04/04/2019 14:00:00,Apr-04,40926,3037,23274,7.4,13,-1078.4,-26.207,,,,
04/04/2019 15:00:00,Apr-04,41822,2587,23274,6.2,11,-449.6,-14.807,,,,
04/04/2019 16:00:00,Apr-04,43181,1774,23274,4.1,8,-812.8,-31.421,,,,
04/04/2019 17:00:00,Apr-04,44129,1175,23274,2.7,5,-598.9,-33.757,,,,
04/04/2019 18:00:00,Apr-04,44445,894,23274,2.0,4,-280.8,-23.897,,,,
04/04/2019 19:00:00,Apr-04,43443,769,23274,1.8,3,-125.0,-13.978,,,,
04/04/2019 20:00:00,Apr-04,43594,1471,23274,3.4,6,702.1,91.254,,,,
04/04/2019 21:00:00,Apr-04,42993,3563,23274,8.3,15,2091.9,142.17,,,,
04/04/2019 22:00:00,Apr-04,40378,5695,23274,14.1,24,2131.4,59.816,,,,
04/04/2019 23:00:00,Apr-04,36919,7687,23274,20.8,33,1992.7,34.992,,,,
04/05/2019 00:00:00,Apr-05,33880,8944,23802,26.4,38,1256.2,16.341,,,,
04/05/2019 01:00:00,Apr-05,31784,9525,23802,30.0,40,581.3,6.499,,,,
04/05/2019 02:00:00,Apr-05,30761,10220,23802,33.2,43,695.2,7.299,,,,
04/05/2019 03:00:00,Apr-05,29882,9985,23802,33.4,42,-234.8,-2.298,,,,
04/05/2019 04:00:00,Apr-05,29953,10054,23802,33.6,42,68.3,0.684,,,,
04/05/2019 05:00:00,Apr-05,30703,9901,23802,32.2,42,-152.3,-1.515,,,,
04/05/2019 06:00:00,Apr-05,33154,9776,23802,29.5,41,-125.4,-1.267,,,,
04/05/2019 07:00:00,Apr-05,36375,9396,23802,25.8,39,-379.9,-3.886,,,,
04/05/2019 08:00:00,Apr-05,36244,8696,23802,24.0,37,-699.8,-7.448,,,,
04/05/2019 09:00:00,Apr-05,36711,6954,23802,18.9,29,-1741.8,-20.03,,,,
04/05/2019 10:00:00,Apr-05,37301,6151,23802,16.5,26,-803.0,-11.547,,,,
04/05/2019 11:00:00,Apr-05,38291,6831,23802,17.8,29,679.2,11.042,,,,
04/05/2019 12:00:00,Apr-05,38887,7794,23802,20.0,33,963.0,14.099,,,,
04/05/2019 13:00:00,Apr-05,39775,8449,23802,21.2,35,655.4,8.41,,,,
04/05/2019 14:00:00,Apr-05,40954,8567,23802,20.9,36,118.2,1.399,,,,
04/05/2019 15:00:00,Apr-05,41920,8505,23802,20.3,36,-61.9,-0.723,,,,
04/05/2019 16:00:00,Apr-05,43008,8219,23802,19.1,35,-286.2,-3.365,,,,
04/05/2019 17:00:00,Apr-05,43521,8302,23802,19.1,35,83.1,1.011,,,,
04/05/2019 18:00:00,Apr-05,43018,9072,23802,21.1,38,770.1,9.276,,,,
04/05/2019 19:00:00,Apr-05,41551,9030,23802,21.7,38,-42.3,-0.467,,,,
04/05/2019 20:00:00,Apr-05,41274,10013,23802,24.3,42,983.0,10.886,,,,
04/05/2019 21:00:00,Apr-05,40903,12272,23802,30.0,52,2259.0,22.561,,,,
04/05/2019 22:00:00,Apr-05,39227,13579,23802,34.6,57,1307.2,10.652,,,,
04/05/2019 23:00:00,Apr-05,36994,13472,23802,36.4,57,-107.1,-0.789,,,,
04/06/2019 00:00:00,Apr-06,34522,14311,23802,41.5,60,838.7,6.225,,,,
